Date,Location,Age,Count
3/4/1999,Drakes Beach,SA1-3,8
3/4/1999,Drakes Beach,COW,1
3/4/1999,Drakes Beach,PUP,1
3/4/1999,Drakes Beach,WNR,41
3/4/1999,Drakes Beach,YRLNG,1
3/4/1999,PR Headlands,BULL-SA4,11
3/4/1999,PR Headlands,SA1-3,17
3/4/1999,PR Headlands,COW,6
3/4/1999,PR Headlands,PUP,2
3/4/1999,PR Headlands,WNR,238
3/4/1999,PR Headlands,YRLNG,2
3/4/1999,South Beach,BULL-SA4,7
3/4/1999,South Beach,SA1-3,10
3/4/1999,South Beach,COW,1
3/4/1999,South Beach,PUP,1
3/4/1999,South Beach,WNR,5
3/10/1999,Drakes Beach,BULL-SA4,7
3/10/1999,Drakes Beach,COW,1
3/10/1999,Drakes Beach,PUP,1
3/10/1999,Drakes Beach,WNR,39
3/10/1999,PR Headlands,BULL-SA4,13
3/10/1999,PR Headlands,SA1-3,17
3/10/1999,PR Headlands,COW,4
3/10/1999,PR Headlands,PUP,1
3/10/1999,PR Headlands,WNR,228
3/10/1999,PR Headlands,YRLNG,2
3/10/1999,South Beach,BULL-SA4,9
3/10/1999,South Beach,SA1-3,5
3/10/1999,South Beach,COW,1
3/10/1999,South Beach,PUP,1
3/10/1999,South Beach,WNR,5
3/13/1999,Drakes Beach,BULL-SA4,2
3/13/1999,Drakes Beach,SA1-3,3
3/13/1999,Drakes Beach,WNR,40
3/13/1999,Drakes Beach,YRLNG,1
3/13/1999,PR Headlands,BULL-SA4,11
3/13/1999,PR Headlands,SA1-3,11
3/13/1999,PR Headlands,COW,6
3/13/1999,PR Headlands,WNR,264
3/13/1999,PR Headlands,YRLNG,2
3/13/1999,South Beach,BULL-SA4,3
3/13/1999,South Beach,SA1-3,5
3/13/1999,South Beach,WNR,6
3/17/1999,Drakes Beach,BULL-SA4,5
3/17/1999,Drakes Beach,WNR,40
3/17/1999,PR Headlands,BULL-SA4,3
3/17/1999,PR Headlands,SA1-3,15
3/17/1999,PR Headlands,COW,10
3/17/1999,PR Headlands,WNR,174
3/17/1999,PR Headlands,YRLNG,1
3/17/1999,South Beach,BULL-SA4,2
3/17/1999,South Beach,SA1-3,4
3/17/1999,South Beach,WNR,6
3/27/1999,Drakes Beach,SA1-3,1
3/27/1999,Drakes Beach,WNR,44
3/27/1999,Drakes Beach,YRLNG,3
3/27/1999,PR Headlands,BULL-SA4,1
3/27/1999,PR Headlands,SA1-3,5
3/27/1999,PR Headlands,COW,34
3/27/1999,PR Headlands,WNR,176
3/27/1999,PR Headlands,IMM,1
3/27/1999,PR Headlands,YRLNG,23
3/27/1999,South Beach,WNR,5
11/30/1999,PR Headlands,BULL-SA4,2
11/30/1999,PR Headlands,SA1-3,8
11/30/1999,PR Headlands,COW,1
11/30/1999,PR Headlands,IMM,85
11/30/1999,PR Headlands,YRLNG,79
11/30/1999,South Beach,BULL-SA4,1
12/6/1999,PR Headlands,BULL-SA4,4
12/6/1999,PR Headlands,SA1-3,34
12/6/1999,PR Headlands,IMM,59
12/6/1999,PR Headlands,YRLNG,25
12/8/1999,Drakes Beach,BULL-SA4,2
12/8/1999,PR Headlands,BULL-SA4,4
12/8/1999,PR Headlands,SA1-3,14
12/8/1999,PR Headlands,COW,3
12/8/1999,PR Headlands,IMM,59
12/8/1999,PR Headlands,YRLNG,80
12/8/1999,South Beach,BULL-SA4,1
12/10/1999,Drakes Beach,BULL-SA4,1
12/10/1999,Drakes Beach,IMM,1
12/10/1999,PR Headlands,BULL-SA4,8
12/10/1999,PR Headlands,SA1-3,8
12/10/1999,PR Headlands,COW,3
12/10/1999,PR Headlands,IMM,125
12/10/1999,PR Headlands,YRLNG,9
12/10/1999,South Beach,SA1-3,1
12/15/1999,Drakes Beach,BULL-SA4,3
12/15/1999,PR Headlands,BULL-SA4,2
12/15/1999,PR Headlands,SA1-3,52
12/15/1999,PR Headlands,COW,6
12/15/1999,PR Headlands,IMM,15
12/15/1999,PR Headlands,YRLNG,25
12/15/1999,South Beach,BULL-SA4,2
12/21/1999,Drakes Beach,BULL-SA4,1
12/21/1999,Drakes Beach,SA1-3,1
12/21/1999,PR Headlands,BULL-SA4,5
12/21/1999,PR Headlands,SA1-3,86
12/21/1999,PR Headlands,COW,4
12/21/1999,PR Headlands,IMM,91
12/21/1999,South Beach,BULL-SA4,3
12/21/1999,South Beach,SA1-3,1
12/28/1999,Drakes Beach,BULL-SA4,3
12/28/1999,Drakes Beach,SA1-3,3
12/28/1999,PR Headlands,BULL-SA4,12
12/28/1999,PR Headlands,SA1-3,42
12/28/1999,PR Headlands,COW,19
12/28/1999,PR Headlands,PUP,3
12/28/1999,PR Headlands,IMM,9
12/28/1999,PR Headlands,YRLNG,35
12/28/1999,South Beach,BULL-SA4,2
12/28/1999,South Beach,SA1-3,2
12/30/1999,Drakes Beach,BULL-SA4,2
12/30/1999,Drakes Beach,SA1-3,1
12/30/1999,Drakes Beach,IMM,1
12/30/1999,PR Headlands,BULL-SA4,17
12/30/1999,PR Headlands,SA1-3,62
12/30/1999,PR Headlands,COW,19
12/30/1999,PR Headlands,PUP,8
12/30/1999,PR Headlands,IMM,48
12/30/1999,South Beach,BULL-SA4,2
12/30/1999,South Beach,SA1-3,3
12/31/1999,Drakes Beach,BULL-SA4,2
12/31/1999,Drakes Beach,SA1-3,1
12/31/1999,Drakes Beach,IMM,2
12/31/1999,PR Headlands,BULL-SA4,17
12/31/1999,PR Headlands,SA1-3,24
12/31/1999,PR Headlands,COW,18
12/31/1999,PR Headlands,PUP,9
12/31/1999,PR Headlands,IMM,56
12/31/1999,South Beach,BULL-SA4,10
12/31/1999,South Beach,SA1-3,1
1/6/2000,Drakes Beach,BULL-SA4,3
1/6/2000,Drakes Beach,SA1-3,3
1/6/2000,Drakes Beach,COW,1
1/6/2000,Drakes Beach,YRLNG,2
1/6/2000,PR Headlands,BULL-SA4,18
1/6/2000,PR Headlands,SA1-3,43
1/6/2000,PR Headlands,COW,60
1/6/2000,PR Headlands,PUP,19
1/6/2000,PR Headlands,IMM,8
1/6/2000,PR Headlands,YRLNG,3
1/6/2000,South Beach,BULL-SA4,5
1/6/2000,South Beach,SA1-3,2
1/8/2000,Drakes Beach,BULL-SA4,1
1/8/2000,Drakes Beach,SA1-3,3
1/8/2000,Drakes Beach,COW,3
1/8/2000,Drakes Beach,YRLNG,2
1/8/2000,PR Headlands,BULL-SA4,18
1/8/2000,PR Headlands,SA1-3,45
1/8/2000,PR Headlands,COW,68
1/8/2000,PR Headlands,PUP,28
1/8/2000,PR Headlands,IMM,1
1/8/2000,PR Headlands,YRLNG,25
1/8/2000,South Beach,BULL-SA4,7
1/8/2000,South Beach,SA1-3,4
1/8/2000,South Beach,YRLNG,1
1/12/2000,Drakes Beach,BULL-SA4,6
1/12/2000,Drakes Beach,SA1-3,1
1/12/2000,Drakes Beach,COW,6
1/12/2000,Drakes Beach,PUP,2
1/12/2000,Drakes Beach,IMM,3
1/12/2000,Drakes Beach,YRLNG,1
1/12/2000,PR Headlands,BULL-SA4,10
1/12/2000,PR Headlands,SA1-3,47
1/12/2000,PR Headlands,COW,132
1/12/2000,PR Headlands,PUP,61
1/12/2000,PR Headlands,IMM,1
1/12/2000,PR Headlands,YRLNG,14
1/12/2000,South Beach,BULL-SA4,10
1/12/2000,South Beach,SA1-3,2
1/12/2000,South Beach,COW,1
1/15/2000,Drakes Beach,BULL-SA4,3
1/15/2000,Drakes Beach,SA1-3,1
1/15/2000,Drakes Beach,COW,9
1/15/2000,Drakes Beach,PUP,3
1/15/2000,Drakes Beach,YRLNG,1
1/15/2000,PR Headlands,BULL-SA4,18
1/15/2000,PR Headlands,SA1-3,45
1/15/2000,PR Headlands,COW,151
1/15/2000,PR Headlands,PUP,82
1/15/2000,PR Headlands,DEADPUP,1
1/15/2000,PR Headlands,IMM,13
1/15/2000,PR Headlands,YRLNG,4
1/15/2000,South Beach,BULL-SA4,8
1/15/2000,South Beach,SA1-3,3
1/15/2000,South Beach,YRLNG,1
1/20/2000,Drakes Beach,BULL-SA4,4
1/20/2000,Drakes Beach,SA1-3,5
1/20/2000,Drakes Beach,COW,11
1/20/2000,Drakes Beach,PUP,5
1/20/2000,Drakes Beach,YRLNG,2
1/20/2000,PR Headlands,BULL-SA4,19
1/20/2000,PR Headlands,SA1-3,29
1/20/2000,PR Headlands,COW,241
1/20/2000,PR Headlands,PUP,155
1/20/2000,PR Headlands,DEADPUP,2
1/20/2000,PR Headlands,WNR,1
1/20/2000,PR Headlands,YRLNG,24
1/20/2000,South Beach,BULL-SA4,8
1/20/2000,South Beach,SA1-3,5
1/20/2000,South Beach,COW,2
1/20/2000,South Beach,PUP,1
1/22/2000,Drakes Beach,BULL-SA4,7
1/22/2000,Drakes Beach,SA1-3,13
1/22/2000,Drakes Beach,COW,19
1/22/2000,Drakes Beach,PUP,9
1/22/2000,Drakes Beach,YRLNG,3
1/22/2000,PR Headlands,BULL-SA4,22
1/22/2000,PR Headlands,SA1-3,21
1/22/2000,PR Headlands,COW,258
1/22/2000,PR Headlands,PUP,149
1/22/2000,PR Headlands,DEADPUP,1
1/22/2000,PR Headlands,WNR,3
1/22/2000,PR Headlands,YRLNG,12
1/22/2000,South Beach,BULL-SA4,8
1/22/2000,South Beach,SA1-3,1
1/22/2000,South Beach,COW,3
1/22/2000,South Beach,PUP,1
1/22/2000,South Beach,YRLNG,2
1/25/2000,Drakes Beach,BULL-SA4,8
1/25/2000,Drakes Beach,SA1-3,17
1/25/2000,Drakes Beach,COW,21
1/25/2000,Drakes Beach,PUP,13
1/25/2000,Drakes Beach,YRLNG,1
1/25/2000,PR Headlands,BULL-SA4,19
1/25/2000,PR Headlands,SA1-3,15
1/25/2000,PR Headlands,COW,287
1/25/2000,PR Headlands,PUP,203
1/25/2000,PR Headlands,DEADPUP,1
1/25/2000,PR Headlands,WNR,12
1/25/2000,PR Headlands,YRLNG,6
1/25/2000,South Beach,BULL-SA4,6
1/25/2000,South Beach,SA1-3,4
1/25/2000,South Beach,COW,3
1/25/2000,South Beach,PUP,2
1/25/2000,South Beach,YRLNG,3
1/29/2000,Drakes Beach,BULL-SA4,8
1/29/2000,Drakes Beach,SA1-3,7
1/29/2000,Drakes Beach,COW,23
1/29/2000,Drakes Beach,PUP,18
1/29/2000,Drakes Beach,IMM,3
1/29/2000,Drakes Beach,YRLNG,1
1/29/2000,PR Headlands,BULL-SA4,18
1/29/2000,PR Headlands,SA1-3,26
1/29/2000,PR Headlands,COW,300
1/29/2000,PR Headlands,PUP,242
1/29/2000,PR Headlands,DEADPUP,3
1/29/2000,PR Headlands,WNR,9
1/29/2000,PR Headlands,IMM,1
1/29/2000,PR Headlands,YRLNG,3
1/29/2000,South Beach,BULL-SA4,9
1/29/2000,South Beach,SA1-3,2
1/29/2000,South Beach,COW,4
1/29/2000,South Beach,PUP,3
1/29/2000,South Beach,IMM,1
2/1/2000,Drakes Beach,BULL-SA4,6
2/1/2000,Drakes Beach,SA1-3,17
2/1/2000,Drakes Beach,COW,25
2/1/2000,Drakes Beach,PUP,19
2/1/2000,Drakes Beach,YRLNG,1
2/1/2000,PR Headlands,BULL-SA4,18
2/1/2000,PR Headlands,SA1-3,13
2/1/2000,PR Headlands,COW,300
2/1/2000,PR Headlands,PUP,212
2/1/2000,PR Headlands,DEADPUP,2
2/1/2000,PR Headlands,WNR,20
2/1/2000,PR Headlands,IMM,1
2/1/2000,South Beach,BULL-SA4,3
2/1/2000,South Beach,SA1-3,6
2/1/2000,South Beach,COW,7
2/1/2000,South Beach,PUP,3
2/3/2000,Drakes Beach,BULL-SA4,9
2/3/2000,Drakes Beach,SA1-3,16
2/3/2000,Drakes Beach,COW,26
2/3/2000,Drakes Beach,PUP,21
2/3/2000,PR Headlands,BULL-SA4,15
2/3/2000,PR Headlands,SA1-3,19
2/3/2000,PR Headlands,COW,290
2/3/2000,PR Headlands,PUP,218
2/3/2000,PR Headlands,DEADPUP,4
2/3/2000,PR Headlands,WNR,28
2/3/2000,South Beach,BULL-SA4,7
2/3/2000,South Beach,SA1-3,10
2/3/2000,South Beach,COW,7
2/3/2000,South Beach,PUP,5
2/6/2000,Drakes Beach,BULL-SA4,6
2/6/2000,Drakes Beach,SA1-3,12
2/6/2000,Drakes Beach,COW,26
2/6/2000,Drakes Beach,PUP,19
2/6/2000,Drakes Beach,WNR,1
2/6/2000,PR Headlands,BULL-SA4,16
2/6/2000,PR Headlands,SA1-3,8
2/6/2000,PR Headlands,COW,238
2/6/2000,PR Headlands,PUP,174
2/6/2000,PR Headlands,DEADPUP,2
2/6/2000,PR Headlands,WNR,42
2/6/2000,South Beach,BULL-SA4,7
2/6/2000,South Beach,SA1-3,12
2/6/2000,South Beach,COW,7
2/6/2000,South Beach,PUP,5
2/6/2000,South Beach,YRLNG,2
2/12/2000,Drakes Beach,BULL-SA4,7
2/12/2000,Drakes Beach,SA1-3,17
2/12/2000,Drakes Beach,COW,24
2/12/2000,Drakes Beach,PUP,20
2/12/2000,Drakes Beach,WNR,3
2/12/2000,PR Headlands,BULL-SA4,20
2/12/2000,PR Headlands,SA1-3,11
2/12/2000,PR Headlands,COW,195
2/12/2000,PR Headlands,PUP,169
2/12/2000,PR Headlands,DEADPUP,3
2/12/2000,PR Headlands,WNR,77
2/12/2000,South Beach,BULL-SA4,7
2/12/2000,South Beach,SA1-3,9
2/12/2000,South Beach,COW,6
2/12/2000,South Beach,PUP,6
2/15/2000,Drakes Beach,BULL-SA4,6
2/15/2000,Drakes Beach,SA1-3,26
2/15/2000,Drakes Beach,COW,22
2/15/2000,Drakes Beach,PUP,22
2/15/2000,Drakes Beach,WNR,4
2/15/2000,Drakes Beach,YRLNG,1
2/15/2000,PR Headlands,BULL-SA4,24
2/15/2000,PR Headlands,SA1-3,16
2/15/2000,PR Headlands,COW,180
2/15/2000,PR Headlands,PUP,132
2/15/2000,PR Headlands,DEADPUP,1
2/15/2000,PR Headlands,WNR,85
2/15/2000,South Beach,BULL-SA4,9
2/15/2000,South Beach,SA1-3,12
2/15/2000,South Beach,COW,6
2/15/2000,South Beach,PUP,6
2/17/2000,Drakes Beach,BULL-SA4,9
2/17/2000,Drakes Beach,SA1-3,17
2/17/2000,Drakes Beach,COW,20
2/17/2000,Drakes Beach,PUP,18
2/17/2000,Drakes Beach,WNR,9
2/17/2000,Drakes Beach,YRLNG,1
2/17/2000,PR Headlands,BULL-SA4,24
2/17/2000,PR Headlands,SA1-3,9
2/17/2000,PR Headlands,COW,153
2/17/2000,PR Headlands,PUP,123
2/17/2000,PR Headlands,DEADPUP,4
2/17/2000,PR Headlands,WNR,113
2/17/2000,South Beach,BULL-SA4,8
2/17/2000,South Beach,SA1-3,14
2/17/2000,South Beach,COW,5
2/17/2000,South Beach,PUP,5
2/17/2000,South Beach,WNR,1
2/17/2000,South Beach,YRLNG,2
2/19/2000,Drakes Beach,BULL-SA4,5
2/19/2000,Drakes Beach,SA1-3,23
2/19/2000,Drakes Beach,COW,15
2/19/2000,Drakes Beach,PUP,13
2/19/2000,Drakes Beach,WNR,13
2/19/2000,Drakes Beach,YRLNG,2
2/19/2000,PR Headlands,BULL-SA4,17
2/19/2000,PR Headlands,SA1-3,10
2/19/2000,PR Headlands,COW,107
2/19/2000,PR Headlands,PUP,96
2/19/2000,PR Headlands,DEADPUP,2
2/19/2000,PR Headlands,WNR,139
2/19/2000,South Beach,BULL-SA4,5
2/19/2000,South Beach,SA1-3,12
2/19/2000,South Beach,COW,5
2/19/2000,South Beach,PUP,5
2/19/2000,South Beach,WNR,1
2/19/2000,South Beach,YRLNG,3
2/21/2000,Drakes Beach,BULL-SA4,3
2/21/2000,Drakes Beach,SA1-3,21
2/21/2000,Drakes Beach,COW,14
2/21/2000,Drakes Beach,PUP,14
2/21/2000,Drakes Beach,WNR,14
2/21/2000,PR Headlands,BULL-SA4,13
2/21/2000,PR Headlands,SA1-3,8
2/21/2000,PR Headlands,COW,61
2/21/2000,PR Headlands,PUP,35
2/21/2000,PR Headlands,DEADPUP,4
2/21/2000,PR Headlands,WNR,147
2/21/2000,South Beach,BULL-SA4,6
2/21/2000,South Beach,SA1-3,8
2/21/2000,South Beach,COW,5
2/21/2000,South Beach,PUP,4
2/21/2000,South Beach,WNR,2
2/24/2000,Drakes Beach,BULL-SA4,7
2/24/2000,Drakes Beach,SA1-3,24
2/24/2000,Drakes Beach,COW,9
2/24/2000,Drakes Beach,PUP,9
2/24/2000,Drakes Beach,WNR,19
2/24/2000,PR Headlands,BULL-SA4,22
2/24/2000,PR Headlands,SA1-3,14
2/24/2000,PR Headlands,COW,59
2/24/2000,PR Headlands,PUP,27
2/24/2000,PR Headlands,WNR,175
2/24/2000,PR Headlands,YRLNG,1
2/24/2000,South Beach,BULL-SA4,8
2/24/2000,South Beach,SA1-3,11
2/24/2000,South Beach,COW,3
2/24/2000,South Beach,PUP,3
2/24/2000,South Beach,WNR,2
2/27/2000,Drakes Beach,BULL-SA4,13
2/27/2000,Drakes Beach,SA1-3,16
2/27/2000,Drakes Beach,COW,5
2/27/2000,Drakes Beach,PUP,5
2/27/2000,Drakes Beach,WNR,19
2/27/2000,Drakes Beach,YRLNG,1
2/27/2000,PR Headlands,BULL-SA4,16
2/27/2000,PR Headlands,SA1-3,6
2/27/2000,PR Headlands,COW,34
2/27/2000,PR Headlands,PUP,15
2/27/2000,PR Headlands,WNR,216
2/27/2000,South Beach,BULL-SA4,8
2/27/2000,South Beach,SA1-3,10
2/27/2000,South Beach,COW,1
2/27/2000,South Beach,PUP,1
2/27/2000,South Beach,WNR,4
3/2/2000,Drakes Beach,BULL-SA4,10
3/2/2000,Drakes Beach,SA1-3,20
3/2/2000,Drakes Beach,COW,4
3/2/2000,Drakes Beach,PUP,3
3/2/2000,Drakes Beach,WNR,22
3/2/2000,PR Headlands,BULL-SA4,23
3/2/2000,PR Headlands,SA1-3,6
3/2/2000,PR Headlands,COW,15
3/2/2000,PR Headlands,PUP,9
3/2/2000,PR Headlands,DEADPUP,1
3/2/2000,PR Headlands,WNR,237
3/2/2000,South Beach,BULL-SA4,5
3/2/2000,South Beach,SA1-3,13
3/2/2000,South Beach,COW,1
3/2/2000,South Beach,PUP,1
3/2/2000,South Beach,WNR,4
3/4/2000,Drakes Beach,BULL-SA4,12
3/4/2000,Drakes Beach,SA1-3,24
3/4/2000,Drakes Beach,COW,3
3/4/2000,Drakes Beach,PUP,3
3/4/2000,Drakes Beach,WNR,25
3/4/2000,Drakes Beach,YRLNG,1
3/4/2000,PR Headlands,BULL-SA4,9
3/4/2000,PR Headlands,SA1-3,4
3/4/2000,PR Headlands,COW,8
3/4/2000,PR Headlands,PUP,7
3/4/2000,PR Headlands,WNR,100
3/4/2000,South Beach,BULL-SA4,7
3/4/2000,South Beach,SA1-3,13
3/4/2000,South Beach,COW,1
3/4/2000,South Beach,PUP,1
3/4/2000,South Beach,WNR,2
3/9/2000,Drakes Beach,BULL-SA4,7
3/9/2000,Drakes Beach,SA1-3,15
3/9/2000,Drakes Beach,COW,1
3/9/2000,Drakes Beach,PUP,1
3/9/2000,Drakes Beach,WNR,27
3/9/2000,PR Headlands,BULL-SA4,11
3/9/2000,PR Headlands,SA1-3,5
3/9/2000,PR Headlands,COW,5
3/9/2000,PR Headlands,PUP,1
3/9/2000,PR Headlands,WNR,205
3/9/2000,PR Headlands,YRLNG,2
3/9/2000,South Beach,BULL-SA4,3
3/9/2000,South Beach,SA1-3,7
3/9/2000,South Beach,WNR,6
3/9/2000,South Beach,YRLNG,1
3/11/2000,Drakes Beach,BULL-SA4,5
3/11/2000,Drakes Beach,SA1-3,12
3/11/2000,Drakes Beach,WNR,24
3/11/2000,Drakes Beach,YRLNG,1
3/11/2000,PR Headlands,BULL-SA4,2
3/11/2000,PR Headlands,SA1-3,4
3/11/2000,PR Headlands,DEADPUP,1
3/11/2000,PR Headlands,WNR,206
3/11/2000,South Beach,BULL-SA4,1
3/11/2000,South Beach,SA1-3,7
3/11/2000,South Beach,WNR,5
3/24/2000,Drakes Beach,SA1-3,1
3/24/2000,Drakes Beach,WNR,27
3/24/2000,Drakes Beach,IMM,2
3/24/2000,Drakes Beach,YRLNG,2
3/24/2000,PR Headlands,BULL-SA4,1
3/24/2000,PR Headlands,SA1-3,7
3/24/2000,PR Headlands,COW,16
3/24/2000,PR Headlands,WNR,238
3/24/2000,PR Headlands,IMM,21
3/24/2000,PR Headlands,YRLNG,12
3/24/2000,South Beach,IMM,5
11/28/2000,Drakes Beach,BULL-SA4,1
11/28/2000,Drakes Beach,SA1-3,1
11/28/2000,PR Headlands,BULL-SA4,3
11/28/2000,PR Headlands,SA1-3,18
11/28/2000,PR Headlands,COW,3
11/28/2000,PR Headlands,IMM,210
12/4/2000,Drakes Beach,BULL-SA4,2
12/4/2000,PR Headlands,BULL-SA4,7
12/4/2000,PR Headlands,SA1-3,7
12/4/2000,PR Headlands,COW,3
12/4/2000,PR Headlands,IMM,36
12/4/2000,PR Headlands,YRLNG,130
12/8/2000,Drakes Beach,BULL-SA4,2
12/8/2000,Drakes Beach,IMM,1
12/8/2000,PR Headlands,BULL-SA4,9
12/8/2000,PR Headlands,SA1-3,62
12/8/2000,PR Headlands,IMM,56
12/8/2000,PR Headlands,YRLNG,17
12/8/2000,South Beach,BULL-SA4,1
12/15/2000,Drakes Beach,BULL-SA4,2
12/15/2000,Drakes Beach,IMM,1
12/15/2000,Drakes Beach,YRLNG,3
12/15/2000,PR Headlands,BULL-SA4,15
12/15/2000,PR Headlands,SA1-3,50
12/15/2000,PR Headlands,COW,5
12/15/2000,PR Headlands,PUP,1
12/15/2000,PR Headlands,IMM,86
12/15/2000,South Beach,BULL-SA4,1
12/18/2000,Drakes Beach,BULL-SA4,1
12/18/2000,Drakes Beach,SA1-3,1
12/18/2000,Drakes Beach,IMM,3
12/18/2000,PR Headlands,BULL-SA4,21
12/18/2000,PR Headlands,SA1-3,57
12/18/2000,PR Headlands,COW,5
12/18/2000,PR Headlands,PUP,1
12/18/2000,PR Headlands,IMM,46
12/18/2000,PR Headlands,YRLNG,106
12/18/2000,South Beach,BULL-SA4,2
12/22/2000,Drakes Beach,BULL-SA4,6
12/22/2000,Drakes Beach,SA1-3,14
12/22/2000,Drakes Beach,YRLNG,7
12/22/2000,PR Headlands,BULL-SA4,14
12/22/2000,PR Headlands,SA1-3,40
12/22/2000,PR Headlands,COW,5
12/22/2000,PR Headlands,IMM,4
12/22/2000,PR Headlands,YRLNG,25
12/22/2000,South Beach,BULL-SA4,4
12/22/2000,South Beach,SA1-3,3
12/26/2000,Drakes Beach,BULL-SA4,14
12/26/2000,Drakes Beach,SA1-3,12
12/26/2000,Drakes Beach,IMM,18
12/26/2000,PR Headlands,BULL-SA4,12
12/26/2000,PR Headlands,SA1-3,44
12/26/2000,PR Headlands,COW,16
12/26/2000,PR Headlands,PUP,5
12/26/2000,PR Headlands,IMM,81
12/26/2000,South Beach,BULL-SA4,7
12/26/2000,South Beach,SA1-3,7
12/26/2000,South Beach,IMM,2
12/29/2000,Drakes Beach,BULL-SA4,15
12/29/2000,Drakes Beach,SA1-3,18
12/29/2000,Drakes Beach,YRLNG,14
12/29/2000,PR Headlands,BULL-SA4,20
12/29/2000,PR Headlands,SA1-3,41
12/29/2000,PR Headlands,COW,20
12/29/2000,PR Headlands,PUP,11
12/29/2000,PR Headlands,IMM,7
12/29/2000,PR Headlands,YRLNG,71
12/29/2000,South Beach,BULL-SA4,9
12/29/2000,South Beach,SA1-3,2
12/29/2000,South Beach,YRLNG,3
1/2/2001,Drakes Beach,BULL-SA4,6
1/2/2001,Drakes Beach,SA1-3,16
1/2/2001,Drakes Beach,YRLNG,13
1/2/2001,PR Headlands,BULL-SA4,10
1/2/2001,PR Headlands,SA1-3,34
1/2/2001,PR Headlands,COW,46
1/2/2001,PR Headlands,PUP,14
1/2/2001,PR Headlands,DEADPUP,1
1/2/2001,PR Headlands,YRLNG,63
1/2/2001,South Beach,BULL-SA4,10
1/2/2001,South Beach,SA1-3,5
1/2/2001,South Beach,YRLNG,4
1/5/2001,Drakes Beach,BULL-SA4,8
1/5/2001,Drakes Beach,SA1-3,16
1/5/2001,Drakes Beach,COW,2
1/5/2001,Drakes Beach,YRLNG,9
1/5/2001,PR Headlands,BULL-SA4,15
1/5/2001,PR Headlands,SA1-3,35
1/5/2001,PR Headlands,COW,80
1/5/2001,PR Headlands,PUP,29
1/5/2001,PR Headlands,DEADPUP,1
1/5/2001,PR Headlands,IMM,2
1/5/2001,PR Headlands,YRLNG,53
1/5/2001,South Beach,BULL-SA4,7
1/5/2001,South Beach,SA1-3,4
1/5/2001,South Beach,YRLNG,3
1/9/2001,Drakes Beach,BULL-SA4,7
1/9/2001,Drakes Beach,SA1-3,11
1/9/2001,Drakes Beach,COW,7
1/9/2001,Drakes Beach,IMM,8
1/9/2001,PR Headlands,BULL-SA4,12
1/9/2001,PR Headlands,SA1-3,10
1/9/2001,PR Headlands,COW,105
1/9/2001,PR Headlands,PUP,33
1/9/2001,PR Headlands,DEADPUP,1
1/9/2001,PR Headlands,YRLNG,18
1/9/2001,South Beach,BULL-SA4,10
1/9/2001,South Beach,SA1-3,8
1/9/2001,South Beach,YRLNG,7
1/12/2001,Drakes Beach,BULL-SA4,10
1/12/2001,Drakes Beach,SA1-3,18
1/12/2001,Drakes Beach,COW,11
1/12/2001,Drakes Beach,PUP,1
1/12/2001,Drakes Beach,YRLNG,7
1/12/2001,PR Headlands,BULL-SA4,9
1/12/2001,PR Headlands,SA1-3,4
1/12/2001,PR Headlands,COW,107
1/12/2001,PR Headlands,PUP,21
1/12/2001,PR Headlands,IMM,1
1/12/2001,PR Headlands,YRLNG,9
1/12/2001,South Beach,BULL-SA4,16
1/12/2001,South Beach,SA1-3,27
1/12/2001,South Beach,COW,5
1/12/2001,South Beach,YRLNG,10
1/15/2001,Drakes Beach,BULL-SA4,6
1/15/2001,Drakes Beach,SA1-3,25
1/15/2001,Drakes Beach,COW,15
1/15/2001,Drakes Beach,PUP,4
1/15/2001,Drakes Beach,YRLNG,3
1/15/2001,PR Headlands,BULL-SA4,15
1/15/2001,PR Headlands,SA1-3,19
1/15/2001,PR Headlands,COW,208
1/15/2001,PR Headlands,PUP,42
1/15/2001,PR Headlands,DEADPUP,2
1/15/2001,PR Headlands,IMM,4
1/15/2001,PR Headlands,YRLNG,24
1/15/2001,South Beach,BULL-SA4,11
1/15/2001,South Beach,SA1-3,13
1/15/2001,South Beach,COW,7
1/15/2001,South Beach,PUP,2
1/15/2001,South Beach,YRLNG,4
1/19/2001,Drakes Beach,BULL-SA4,9
1/19/2001,Drakes Beach,SA1-3,28
1/19/2001,Drakes Beach,COW,27
1/19/2001,Drakes Beach,PUP,13
1/19/2001,Drakes Beach,DEADPUP,1
1/19/2001,Drakes Beach,YRLNG,4
1/19/2001,PR Headlands,BULL-SA4,12
1/19/2001,PR Headlands,SA1-3,10
1/19/2001,PR Headlands,COW,246
1/19/2001,PR Headlands,PUP,78
1/19/2001,PR Headlands,DEADPUP,1
1/19/2001,PR Headlands,IMM,1
1/19/2001,PR Headlands,YRLNG,6
1/19/2001,South Beach,BULL-SA4,10
1/19/2001,South Beach,SA1-3,27
1/19/2001,South Beach,COW,5
1/19/2001,South Beach,PUP,4
1/19/2001,South Beach,YRLNG,2
1/22/2001,Drakes Beach,BULL-SA4,7
1/22/2001,Drakes Beach,SA1-3,30
1/22/2001,Drakes Beach,COW,30
1/22/2001,Drakes Beach,PUP,16
1/22/2001,Drakes Beach,IMM,1
1/22/2001,Drakes Beach,YRLNG,2
1/22/2001,PR Headlands,BULL-SA4,14
1/22/2001,PR Headlands,SA1-3,12
1/22/2001,PR Headlands,COW,248
1/22/2001,PR Headlands,PUP,123
